synthetic_id,age,sex,city,country,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
S_2526,18-21,Male,Hawaii,Sāmoa,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2527,18-21,Male,Oregon,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2528,22-26,Female,Osaka,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2529,22-26,Female,Baguio City,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,3,4,3,2,4,3,4,4,3,4,3
S_2530,50-58,Female,Tūrangi,New Zealand,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3
S_2531,18-21,Female,Lethbridge,Canada,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2532,22-26,Female,Texas,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2533,22-26,Female,Laguna,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2534,27-31,Female,Saitama,Japan,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2535,22-26,Female,Nuku'alofa,Tonga,3,4,3,2,3,2,3,3,4,3,2,3,2,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,3,2,3
S_2536,22-26,Male,Okinawa,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2537,43-49,Female,Utah,United States,3,2,3,2,4,3,2,3,4,3,2,4,3,2,3,3,2,4,3,2,3,4,3,4,3,2,3,4,4,3,2,3,4,3,2,3,4,3,3,4,3,2
S_2538,50-58,Male,Colorado,USA,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_2539,22-26,Male,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2540,43-49,Male,Veracruz,Mexico,3,2,3,2,4,3,2,3,3,2,4,3,2,3,2,3,4,3,2,3,2,3,3,2,3,4,3,2,3,3,2,3,4,3,2,3,3,2,3,4,3,2
S_2541,22-26,Male,CA,USA,4,3,4,3,2,4,3,4,3,4,3,4,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_2542,18-21,Male,Alicia,Philippine,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2543,32-36,Male,Arizona,United States,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,3,2,3,4,3,4,3,3,4,3,3
S_2544,22-26,Male,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_2545,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2546,22-26,Male,BC,Canada,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2547,22-26,Male,New Taipei City,Taiwan,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_2548,18-21,Female,Cebu,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2549,27-31,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2550,27-31,Female,Colorado,United States of America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2551,22-26,Male,Marquesas Islands,French Polynesia,3,2,3,2,4,3,2,3,3,2,4,3,2,4,3,3,2,3,4,2,3,2,4,3,2,3,4,3,2,3,3,2,4,3,2,3,4,3,3,2,3,4
S_2552,22-26,Female,Taichung City,Taiwan,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2553,27-31,Female,Davao,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2554,27-31,Male,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2555,22-26,Female,Valenzuela,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_2556,22-26,Male,"Palawan, Puerto Prinsesa City",Philippines,4,3,4,3,4,3,2,4,4,3,4,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3
S_2557,22-26,Female,California,USA,4,4,3,4,3,2,4,4,3,4,3,4,3,2,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,2,3,4,4,3,4,4,4,3,4
S_2558,18-21,Male,Okinawa,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2559,50-58,Male,California,United States of America,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,3,4,3,2,3,3,2,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,3,4,3,3
S_2560,22-26,Male,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2561,50-58,Male,Naga Cith,Philippines,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_2562,18-21,Male,Providence,United States,4,3,4,2,3,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,4,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2563,22-26,Female,Port Moresby,Papua New Guinea,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_2564,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2565,22-26,Female,Mapandan,Phiilippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2566,18-21,Male,Naga Cith,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2567,22-26,Female,manila,philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,2,4,3,4,3,4,3,4,4,3,3,4,3,2,4,3,4,4,3,4,3
S_2568,22-26,Female,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_2569,22-26,Male,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2570,18-21,Female,Texas,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2571,22-26,Male,Pasuquin,Philippines,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,3,2,3,4,3,3,4,3,2,3,4,3,3,2,3,4,4,3,3,4,3,4,3
S_2572,22-26,Male,Georgia,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2573,18-21,Female,Quezon City,Philippines,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,3,2,4,3,4,3,4,3,4,4,3,3,4,3,2,4,3,4,4,3,4,3
S_2574,22-26,Male,West Virginia,United States,3,4,3,2,3,2,4,4,3,3,2,4,3,2,3,3,4,3,2,3,2,3,4,3,3,2,3,4,3,4,3,2,3,2,3,3,4,3,3,4,3,2
S_2575,18-21,Female,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_2576,37-42,Male,Utah,United States,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,3,4,3,3,4,3,3
S_2577,22-26,Male,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2578,22-26,Male,Fukoyoka,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2579,18-21,Female,Texas,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2580,22-26,Male,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2581,22-26,Female,Florida,USA,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2582,43-49,Female,Subang Jaya,Malaysia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,3,4,3
S_2583,22-26,Male,TOKYO,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2584,22-26,Male,Hawaii,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2585,22-26,Female,Yunnan,China,4,3,4,3,4,3,2,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2586,22-26,Female,Seko,Indonesia,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,3,4
S_2587,37-42,Female,Toride,Japan,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_2588,22-26,Female,Washington,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,4,3
S_2589,18-21,Male,Malang,Indonesia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,4
S_2590,22-26,Female,Okinawa,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2591,18-21,Male,Manila,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,2,4,3,4,4,3,4,3
S_2592,50-58,Male,Malaybalay,Philippines,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_2593,18-21,Female,North Carolina,United states,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2594,22-26,Male,Hawaii,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_2595,22-26,Female,Manila,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2596,18-21,Male,Suva,Fiji,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,3,2,3,4,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_2597,37-42,Male,Pleasant Grove,United States,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_2598,27-31,Female,"Logan, Utah",United States,3,3,4,2,3,2,3,3,4,3,2,3,2,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3
S_2599,18-21,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_2600,22-26,Female,"Logan, Utah",United States of America,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_2601,18-21,Male,Santiago City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2602,22-26,Female,Butuan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2603,22-26,Female,Pasig,Philippines,4,3,4,3,4,3,4,4,3,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,4,3,4
S_2604,22-26,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2605,22-26,Male,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2606,27-31,Male,Suva,Fiji,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2607,18-21,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2608,22-26,Female,Cebu City,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2609,22-26,Female,California,America,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_2610,22-26,Female,Idaho,United States,3,4,2,3,4,2,3,4,3,4,2,3,4,2,3,3,4,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,2,3,4,3,4
S_2611,18-21,Female,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_2612,22-26,Female,Japan,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_2613,22-26,Female,Georgia,United States of America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2614,22-26,Male,"Bountiful, UT",USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2615,32-36,Female,Oakland,U.S.A,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_2616,22-26,Female,Guangdong,China,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2617,32-36,Female,Arizona,United States,3,4,3,2,4,3,2,4,3,4,3,2,4,3,2,3,4,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_2618,22-26,Male,"Hawaii, Laie",US,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_2619,22-26,Female,Colorado,United States of America,4,3,4,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_2620,22-26,Female,Marikina,Philippines,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2621,18-21,Male,Pangasinan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2622,18-21,Female,Nuku'alofa,Tonga,3,4,3,2,3,2,3,4,3,4,3,2,3,4,3,3,4,3,2,3,2,3,4,3,3,2,3,3,3,4,3,3,2,3,2,3,4,3,3,3,4,3
S_2623,32-36,Female,Texas,United States,3,4,3,2,4,3,2,4,3,4,3,2,4,3,3,3,4,3,2,3,4,2,4,3,3,4,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,2
S_2624,22-26,Male,Suva,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2625,22-26,Female,Baguio City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2626,43-49,Female,"Ridgefield, WA",United States,3,2,3,2,4,3,2,3,4,3,2,3,4,2,3,3,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,3,2,3,3,4,3,3,2,3,3
S_2627,37-42,Female,"Kamas, UT",United States,3,2,3,2,4,3,2,3,4,3,2,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,2,3,4,3,2,3,4,3,4,3,3,4,3,2
S_2628,37-42,Female,"Atlanta, GA",United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,4,3
S_2629,27-31,Male,Charlo Montana,Montana,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_2630,18-21,Female,Sacramento California,United States of America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2631,27-31,Male,Cikarang,Indonesia,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,4
S_2632,18-21,Female,Jakarta,Indonesia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_2633,22-26,Female,Nevada,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2634,22-26,Female,Tianjin,China,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2635,50-58,Male,California,USA,3,3,4,2,3,2,3,3,4,3,2,3,2,3,2,3,3,2,3,2,3,2,3,4,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,3,2
S_2636,37-42,Female,Suva,Fiji,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_2637,27-31,Male,Nuku’alofa,Tonga,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_2638,22-26,Male,Ulaanbaatar,Mongolia,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2639,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2640,22-26,Female,Spokane Washington,US,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2641,22-26,Male,Tacloban,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,4,3,4,3,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_2642,22-26,Male,California,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,3,4,2,3,4,4,3,4,3,2,3,4,3,4,2,3,4,3,4,3,4,4,3,4,3
S_2643,43-49,Female,Hawaii,United States,3,3,2,4,3,2,3,3,4,3,2,3,4,3,2,3,3,4,2,3,3,2,4,3,3,2,4,3,3,4,3,2,3,4,3,3,4,3,3,3,4,3
S_2644,22-26,Female,Nuevo Leon,Mexico,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,4,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_2645,22-26,Male,Hawaii,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2646,22-26,Female,Surigao,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,3,4,3
S_2647,22-26,Female,Logan,United States,3,4,3,2,4,3,2,4,3,4,3,2,4,3,2,3,4,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_2648,32-36,Female,Utah,United States,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_2649,27-31,Female,"Salt Lake City, Utah",United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_2650,22-26,Male,LOGAN,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_2651,22-26,Male,Utah,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_2652,22-26,Female,Alicia,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_2653,22-26,Male,"Albany, Oregon",United States of America,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,4,3,3,4,3,3,2,4,3,4,3,3,3,4,3,3
S_2654,43-49,Female,Suva,Fiji,3,2,3,2,4,3,2,3,4,3,2,3,4,3,2,3,3,4,2,3,4,3,2,3,3,2,3,2,3,4,3,3,2,3,4,3,3,2,3,3,4,3
S_2655,18-21,Male,California,U.S,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
