source_human_id,response_id,age,generation,sex,country,city,fam_1,fam_2,fam_3,fam_4,fam_5,fam_6,fam_7,use_1,use_2,use_3,use_4,use_5,use_6,use_7,use_8,use_9,use_10,use_11,risk_1,risk_2,risk_3,risk_4,risk_5,risk_6,fam_1_norm,fam_2_norm,fam_3_norm,fam_4_norm,fam_5_norm,fam_6_norm,fam_7_norm,use_1_norm,use_2_norm,use_3_norm,use_4_norm,use_5_norm,use_6_norm,use_7_norm,use_8_norm,use_9_norm,use_10_norm,use_11_norm,risk_1_norm,risk_2_norm,risk_3_norm,risk_4_norm,risk_5_norm,risk_6_norm
H_0462,R_2OZJo166ghC6fKK,22-26,younger Millennials,Female,United States,Idaho,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0463,R_eEdREIXoWtXCnjH,18-21,older Gen Z,Female,USA,"Lewiston, Idaho",4,4,4,4,4,4,3,5,2,5,4,1,5,5,5,5,5,5,4,4,4,4,3,4,0.75,0.75,0.75,0.75,0.75,0.75,0.5,1.0,0.25,1.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.5,0.75
H_0464,R_yXdPJQhFtvKpC3T,18-21,older Gen Z,Female,Korea,Seoul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0465,R_3mmW5eVvyBq5mAy,22-26,younger Gen Z,Female,Philippines,Sta. Barbara,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.75
H_0466,R_2CfYyzsjK6CN4k2,18-21,older Gen Z,Female,USA,Oregon,3,3,3,2,2,2,3,1,2,2,1,1,1,1,2,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0467,R_2aQxxPdcRfl31m9,22-26,older Gen Z,Female,Philippines,Pangasinan,3,4,3,3,4,4,3,3,2,4,1,1,3,4,3,3,2,4,3,2,3,3,3,3,0.5,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.75,0.0,0.0,0.5,0.75,0.5,0.5,0.25,0.75,0.5,0.25,0.5,0.5,0.5,0.5
H_0468,R_1DvXtGA1JrAFdw8,18-21,older Gen Z,Female,united states of america,Texas,2,4,2,2,3,3,2,1,1,1,1,4,1,1,1,1,1,1,4,4,3,3,3,1,0.25,0.75,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5,0.5,0.0
H_0469,R_2THPh41EZX6kNSm,27-31,younger Millennials,Female,China,Guangdong,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.5,0.5,0.25
H_0470,R_eS9PVBgpYVR5Gq5,18-21,older Gen Z,Female,United States,Oregon,3,5,3,3,5,5,4,4,1,2,1,1,3,1,1,1,1,1,2,2,3,4,3,1,0.5,1.0,0.5,0.5,1.0,1.0,0.75,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.75,0.5,0.0
H_0471,R_2dux15uokOdx9Kh,22-26,older Gen Z,Female,USA,NY,3,3,3,2,4,4,3,2,4,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.25,0.75,0.75,0.5,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0472,R_2QSArGuIpEG6yEG,22-26,younger Millennials,Female,Philippines,Binalonan,5,5,4,4,5,5,3,1,1,1,1,1,1,1,1,1,1,1,5,3,3,2,3,1,1.0,1.0,0.75,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.5,0.0
H_0473,R_12G4cbZBNQo0pjz,22-26,younger Gen Z,Female,India,Delhi,2,4,1,1,2,3,4,4,4,3,1,1,1,1,3,1,2,1,3,2,2,4,3,2,0.25,0.75,0.0,0.0,0.25,0.5,0.75,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.5,0.25,0.25,0.75,0.5,0.25
H_0474,R_2c5xUpdb7ECdayj,18-21,older Gen Z,Female,US,AZ,4,5,4,4,5,5,5,4,3,3,2,3,3,2,3,3,3,1,3,3,3,3,3,3,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0475,R_1mRHj92GtaoT578,18-21,older Gen Z,Female,USA,Wisconsin,5,5,5,5,5,5,5,4,4,4,1,1,4,1,4,3,1,1,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.0,0.0,0.75,0.0,0.75,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0476,R_21h1pYUt3ZFTvZL,27-31,younger Gen Z,Female,Kiribati,Tarawa,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0477,R_bsydQlKVewHozFn,18-21,older Gen Z,Female,USA,Georgia,4,4,4,1,4,4,3,5,1,4,1,1,5,4,4,1,1,1,3,3,3,3,3,3,0.75,0.75,0.75,0.0,0.75,0.75,0.5,1.0,0.0,0.75,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0478,R_5oHk4hwRZpEdORH,22-26,younger Gen Z,Female,Kiribati,Tarawa,3,3,3,3,1,1,3,1,1,1,3,1,1,1,1,3,4,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0479,R_25HOXL1JWm7unHF,22-26,younger Millennials,Female,Philippines,Cebu,4,4,4,3,4,4,3,4,2,4,1,4,4,1,1,1,1,1,3,3,3,3,3,3,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.25,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0480,R_32WveucH3m6zxET,18-21,younger Millennials,Female,Laie,Hawaii,3,2,3,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,0.5,0.25,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0481,R_214V96BX4M1ibse,27-31,younger Gen Z,Female,Tonga,Holonga,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,2,4,3,2,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.75,0.5,0.25
H_0482,R_1DSjeq0mOQcbjTR,22-26,younger Gen X,Female,India,Delhi,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.5,0.25
H_0483,R_6tW3a9zBMyhg7zr,22-26,younger Millennials,Female,Kiribati,Tarawa,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.75,0.5,0.5
H_0484,R_1jew6Kne4mixVva,22-26,younger Millennials,Female,Kiribati,Tarawa,5,5,5,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0485,R_VW2hotTBQzECxY5,22-26,younger Millennials,Female,Kiribati,Tarawa,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0486,R_3E9zeEUFWSSTQq6,27-31,younger Millennials,Female,Philippines,Cebu,3,4,3,5,4,3,5,4,4,4,1,4,2,1,1,4,2,1,3,3,3,3,3,3,0.5,0.75,0.5,1.0,0.75,0.5,1.0,0.75,0.75,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0487,R_pH2rrQGFdLD0YWR,18-21,older Gen Z,Female,USA,California,3,4,3,4,5,5,3,3,1,1,1,1,1,1,3,1,1,1,4,5,4,4,3,1,0.5,0.75,0.5,0.75,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,1.0,0.75,0.75,0.5,0.0
H_0488,R_1lfU1r3uCXP7XUI,22-26,younger Gen Z,Female,Philippines,Pasuquin,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0489,R_3NVUgN3NthiobvG,22-26,younger Gen Z,Female,Kiribati,Tarawa,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,4,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.75,0.5,0.75
H_0490,R_1q4Yu2NfhcdIVwF,27-31,younger Millennials,Female,Philippines,Unknown,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0491,R_2ripveTuP6KYmck,50-58,older Gen Z,Female,Philippines,Unknown,3,3,3,3,3,3,3,3,2,5,1,5,5,5,5,4,4,5,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0492,R_1IgFYf9H553fWin,32-36,older Millennials,Female,US,Oregon,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,3,2,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.5,0.25
H_0493,R_3h5uizJXs3aMTC4,43-49,younger Gen X,Female,US,Lincoln,3,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,3,3,2,2,2,2,3,2,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.25
H_0494,R_10Mo3uVNt9Ikzf3,59-64,younger Baby Boomers,Female,USA,NorCal,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0495,R_yHZnNWGxQjiYDex,18-21,older Gen Z,Female,United States,Oregon,4,4,3,4,4,4,2,1,1,1,1,1,1,1,2,2,1,1,3,4,5,5,3,1,0.75,0.75,0.5,0.75,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.75,1.0,1.0,0.5,0.0
H_0496,R_8cxnz8Ei0K0fMoF,22-26,older Gen Z,Female,Philippines,Dagupan,5,5,4,3,5,5,4,4,4,3,1,1,4,4,4,1,2,1,2,3,3,3,3,3,1.0,1.0,0.75,0.5,1.0,1.0,0.75,0.75,0.75,0.5,0.0,0.0,0.75,0.75,0.75,0.0,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5
H_0497,R_1F2p1sgTHZPtJ2Q,50-58,younger Gen X,Female,Philippines,Pangasinan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0498,R_PUS5NtTIh9D0UJH,18-21,younger Gen Z,Female,Philippines,Santa Barbara,4,5,4,4,5,5,4,3,3,3,3,1,3,3,3,1,3,1,2,2,2,2,3,3,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.5
H_0499,R_2DUmaBo0A3z5MmR,18-21,younger Gen Z,Female,america,michigan,4,4,4,3,3,3,4,5,5,4,1,1,4,1,3,1,3,1,3,1,1,1,3,2,0.75,0.75,0.75,0.5,0.5,0.5,0.75,1.0,1.0,0.75,0.0,0.0,0.75,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.25
H_0500,R_2v81rln5Cwt1zuU,18-21,younger Gen Z,Female,United States,Colorado,4,4,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,3,3,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0501,R_0wkzUGazo4DtkDT,22-26,younger Gen Z,Female,Philippines,Naga,5,2,5,3,5,4,5,5,3,5,5,5,5,5,5,4,4,4,3,4,3,2,3,3,1.0,0.25,1.0,0.5,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.5,0.25,0.5,0.5
H_0502,R_246pKWR5TfJy8WW,22-26,younger Gen Z,Female,Papua New Guinea,Madang,3,3,4,1,4,1,4,1,1,1,1,1,2,1,2,1,1,1,2,3,3,4,3,4,0.5,0.5,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.5,0.75
H_0503,R_28RFhjzEK2Grntj,18-21,younger Gen Z,Female,United States of America,Utah,3,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.75
H_0504,R_AbuB5fm6aTeMQff,27-31,younger Millennials,Female,Mexico,Puebla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0
H_0505,R_3J280oZcUzSV8BD,22-26,older Gen Z,Female,Canada,BC,2,4,2,3,4,4,4,3,2,3,1,1,3,1,2,1,1,1,3,3,3,3,3,3,0.25,0.75,0.25,0.5,0.75,0.75,0.75,0.5,0.25,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0506,R_3n108tl7zQ89rTH,18-21,older Gen Z,Female,usa,Utah,3,4,2,3,5,4,4,2,2,2,1,1,2,1,1,1,1,1,3,3,3,3,3,2,0.5,0.75,0.25,0.5,1.0,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0507,R_5BdKMGEBiP0eCvT,27-31,younger Millennials,Female,USA,Washington,3,3,4,3,3,4,4,3,4,2,3,3,4,3,3,3,3,4,3,4,4,4,3,4,0.5,0.5,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.75,0.75,0.75,0.5,0.75
H_0508,R_3hn27NB8Vvw2Umm,22-26,older Gen Z,Female,USA,LOGAN,4,4,5,4,4,3,4,3,4,4,5,4,3,4,3,4,3,4,3,4,3,4,3,4,0.75,0.75,1.0,0.75,0.75,0.5,0.75,0.5,0.75,0.75,1.0,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75
H_0509,R_2aFC5W8pUo0sWFZ,50-58,younger Gen X,Female,Usa,Washington,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0510,R_2oasrZvaDzPFqZb,50-58,younger Gen X,Female,United States,Newport,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0511,R_3PX37WmX0AJxg3H,27-31,younger Millennials,Female,US,Spokane Washington,3,4,3,2,2,3,3,1,1,2,1,1,1,1,1,1,1,1,3,3,2,3,3,2,0.5,0.75,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.5,0.25
H_0512,R_3DonF6KBqiOCLJj,18-21,older Gen Z,Female,USA,Utah,4,5,4,4,5,5,5,5,5,1,4,1,1,4,4,5,5,1,5,5,4,4,3,4,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.75,0.75,1.0,1.0,0.0,1.0,1.0,0.75,0.75,0.5,0.75
H_0513,R_1K1m4bN56RW4wVu,27-31,younger Millennials,Female,United States,CO,3,5,3,3,3,2,3,1,1,1,2,1,2,2,2,1,2,1,4,2,3,4,3,1,0.5,1.0,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.75,0.25,0.5,0.75,0.5,0.0
H_0514,R_2YWHGYQD2WkIX7e,22-26,older Gen Z,Female,USA,Utah,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0515,R_RKaHkLUo58IdU09,22-26,younger Gen Z,Female,United States,"Salt lake city, Utah",1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.5,0.5
H_0516,R_3iEiGMcVcxMhw3p,22-26,younger Millennials,Female,United States,Arizona,2,4,2,1,5,4,4,4,1,1,4,1,2,1,1,1,1,1,3,3,2,3,3,3,0.25,0.75,0.25,0.0,1.0,0.75,0.75,0.75,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.5,0.5
H_0517,R_1DUVyTlnTv3tELm,59-64,younger Baby Boomers,Female,USA,Utah,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,2,3,1,0.5,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.25,0.5,0.0
H_0518,R_24bDxwel0cbEAKE,59-64,younger Baby Boomers,Female,United States,"Salt Lake City, Utah",2,2,2,2,3,3,3,2,1,1,1,2,1,1,1,1,1,2,3,3,3,3,3,2,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.25
H_0519,R_2cuBN3cVd9Ij7Qa,18-21,older Gen Z,Female,America,Utah,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,3,2,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0520,R_1rIIIF8eNR6Aeqy,50-58,older Gen X,Female,USA,Arizona,5,4,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1.0,0.75,0.0,0.0,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0521,R_12g7DIFF1KpvPl3,18-21,older Gen Z,Female,United States,"Billings, Montana",3,2,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,5,4,3,4,3,1,0.5,0.25,0.25,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5,0.75,0.5,0.0
H_0522,R_3KqhKxApII9jubh,43-49,older Gen X,Female,USA,Utah,3,3,4,4,4,4,2,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,1,0.5,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.0
H_0523,R_1je8RBLDDmCu3u4,43-49,younger Gen X,Female,United States,Utah,4,4,4,4,4,3,3,3,2,4,2,1,1,2,1,4,4,2,3,3,3,3,3,3,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.25,0.75,0.25,0.0,0.0,0.25,0.0,0.75,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0524,R_29aY0plFMOKhEz5,66-70,younger Baby Boomers,Female,United States,Utah,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,4,3,2,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.75,0.5,0.25
H_0525,R_qXB9R65V7ygt7Gx,27-31,older Millennials,Female,USA,Washington,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,3,3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0,0.5,0.5
H_0526,R_sZ6iEj2sfs7CYNP,50-58,older Gen X,Female,United States,"Boise, Idaho",5,1,1,1,1,3,3,2,1,3,1,2,1,2,1,1,1,1,3,3,1,3,3,3,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5
H_0527,R_2rikwuETJft4Li7,22-26,younger Millennials,Female,Mexico,Monterrey,5,5,3,3,4,5,5,4,1,1,1,1,2,2,5,4,5,2,2,2,4,3,3,2,1.0,1.0,0.5,0.5,0.75,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.75,1.0,0.25,0.25,0.25,0.75,0.5,0.5,0.25
H_0528,R_vv3G3be8gLExafv,50-58,older Gen X,Female,United States,"Eden, UT",1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,4,3,2,3,3,4,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.5,0.5,0.75
H_0529,R_1ocq7KLmRx87LsK,22-26,older Gen Z,Female,Usa,"Burley, Idaho",2,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,3,1,0.25,0.25,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.5,0.5,0.0
H_0530,R_11hI0004jkIzdQ3,22-26,older Gen Z,Female,USA,Herriman,4,5,3,2,4,3,4,2,1,1,1,1,1,1,1,1,1,1,3,3,4,3,3,2,0.75,1.0,0.5,0.25,0.75,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.5,0.5,0.25
H_0531,R_1cYsvnrjC8QSQuZ,27-31,older Millennials,Female,USA,Utah,4,4,3,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.75,0.75,0.5,0.25,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0532,R_28NgLnjT0QkW87i,43-49,younger Gen X,Female,US,Utah,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,3,3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.5,0.5
H_0533,R_3fSEnpSIc8N2HoH,22-26,older Gen Z,Female,United States,"Lehi, UT",3,4,2,3,4,4,5,3,1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,0.5,0.75,0.25,0.5,0.75,0.75,1.0,0.5,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
