synthetic_id,age,sex,country,city
S_3113,22-26,Female,Kiribati,Tarawa
S_3114,27-31,Male,México,Veracruz
S_3115,27-31,Male,United States,Leesburg
S_3116,50-58,Male,United States,Idaho
S_3117,18-21,Male,Philippines,Pangasinan
S_3118,22-26,Female,United States,Virginia
S_3119,22-26,Female,United States,Valencia
S_3120,18-21,Female,India,Hyderabad
S_3121,27-31,Female,Papua New Guinea,Papua New Guinea
S_3122,22-26,Male,Canada,Alberta
S_3123,22-26,Male,Samoa,Fale Lili
S_3124,43-49,Male,India,New Delhi
S_3125,27-31,Male,United States,Washington
S_3126,22-26,Female,United States of America,Utah
S_3127,22-26,Female,Kiribati,Tarawa
S_3128,18-21,Female,USA,"Atlanta, Ga"
S_3129,18-21,Female,Usa,Washington
S_3130,43-49,Male,USA,Fort Worth Texas
S_3131,18-21,Male,United States,Boise Idaho
S_3132,22-26,Female,Philippines,Tagum
S_3133,43-49,Male,Kiribati,Tarawa
S_3134,18-21,Female,Kiribati,Tarawa
S_3135,22-26,Male,United States,Provo Utah
S_3136,22-26,Male,United States,New Mexico
S_3137,59-64,Female,Usa,"Burley, Idaho"
S_3138,22-26,Male,USA,Washington
S_3139,18-21,Female,USA,"Las Vegas, NV"
S_3140,50-58,Female,USA,"Hauula, Hawaii"
S_3141,22-26,Male,America,California
S_3142,22-26,Female,United States,Leesburg
S_3143,22-26,Female,Usa,Hawaii
S_3144,22-26,Male,United States of America,Minnesota
S_3145,22-26,Female,USA,"Hauula, Hawaii"
S_3146,18-21,Female,Us,Hawaii
S_3147,22-26,Female,United States,Utah
S_3148,43-49,Female,United States,Arizona
S_3149,50-58,Male,Philippines,Manila
S_3150,22-26,Female,Indonesia,Surakarta
S_3151,22-26,Female,Papua New Guinea,Hawaii
S_3152,18-21,Female,US,Utah
S_3153,18-21,Female,Mongolia,Ulaanbaatar
S_3154,18-21,Male,Philippines,Malaybalay
S_3155,50-58,Female,Kiribati,Tarawa
S_3156,18-21,Female,Phiilippines,Mapandan
S_3157,37-42,Female,Mongolia,Ulaanbaatar
S_3158,27-31,Female,United States,Utah
S_3159,18-21,Male,Philippines,Philippines
S_3160,27-31,Female,Canada,Langley
S_3161,22-26,Female,India,New Delhi
S_3162,22-26,Male,Philippines,Bohol
S_3163,22-26,Male,Japan,Toride
S_3164,22-26,Female,USA,Utah
S_3165,27-31,Male,America,Utah
S_3166,59-64,Male,United States,Sacramento
S_3167,43-49,Male,United States,Hawaii
S_3168,18-21,Male,Hong Kong,Hong Kong
S_3169,27-31,Female,Usa,Nashville
S_3170,22-26,Female,United State,Utah
S_3171,18-21,Female,United States,Hawaii
S_3172,22-26,Male,Philippines,Tuguegarao
S_3173,22-26,Male,Tonga,Holonga
S_3174,22-26,Female,French Polynesia,Mataiea
S_3175,27-31,Female,Usa,Hawaii
S_3176,18-21,Female,United States,Utah
S_3177,43-49,Female,United States of America,"Albany, Oregon"
S_3178,22-26,Male,United States of America,California
S_3179,22-26,Male,Unknown,Unknown
S_3180,27-31,Female,USA,Hawaii
S_3181,22-26,Female,Philippines,Rizal
S_3182,27-31,Male,USA,Palo alto
S_3183,22-26,Male,Philippines,"Naga City, Camarines Sur"
S_3184,18-21,Male,USA,"Bountiful, UT"
S_3185,18-21,Female,Tahiti,Faa'a
S_3186,22-26,Female,USA,Utah
S_3187,22-26,Female,Philippines,Antipolo City
S_3188,22-26,Female,Kiribati,Tarawa
S_3189,22-26,Female,Philippines,Hinunangan
S_3190,22-26,Female,Philippines,Legazpi
S_3191,27-31,Female,United States,"Tooele, UT"
S_3192,22-26,Male,US,"Hawaii, Laie"
S_3193,22-26,Female,Philippines,Quezon City
S_3194,22-26,Female,Kiribati,South-Tarawa
S_3195,22-26,Male,Monterrey,Mexico
S_3196,18-21,Female,United States,Utah
S_3197,18-21,Male,Indonesia,Bogor
S_3198,22-26,Male,India,New Delhi
S_3199,37-42,Female,PHILIPPINES,Bulacan
S_3200,22-26,Male,French Polynesia,Marquesas Islands
S_3201,22-26,Female,united states of america,Texas
S_3202,22-26,Male,Philippines,Alicia
S_3203,59-64,Female,Fiji,Suva
S_3204,18-21,Male,Kiribati,Kiritimati Island
S_3205,37-42,Female,Philippines,Cebu
S_3206,43-49,Female,United States,"Alpine, UT"
S_3207,22-26,Female,USA,Colorado
S_3208,50-58,Male,Australia,Queensland
S_3209,32-36,Male,Pakistan,Punjab
S_3210,18-21,Male,Kiribati,Tarawa
S_3211,22-26,Male,Philippines,Pasuquin
S_3212,22-26,Male,PNG,Port Moresby
S_3213,22-26,Male,United States,"Salt Lake City, Utah"
S_3214,18-21,Male,United States,Las Vegas
S_3215,22-26,Female,United States,Utah
S_3216,37-42,Male,Fiji,Suva
S_3217,22-26,Female,Korea,Seoul
S_3218,18-21,Male,United States,Washington
S_3219,22-26,Female,Tonga,Nuku'alofa
S_3220,22-26,Female,Indonesia,Cikarang
S_3221,18-21,Male,USA,Utah
S_3222,18-21,Male,Philippines,DAGUPAN
S_3223,27-31,Female,Japan,Tokyo
S_3224,27-31,Female,Philippines,Tuguegarao
S_3225,59-64,Female,Kiribati,Tarawa
S_3226,22-26,Male,México,Veracruz
S_3227,32-36,Female,Philippines,Cavite
S_3228,50-58,Female,United States,California
S_3229,22-26,Male,Philippines,Caloocan city
S_3230,22-26,Male,Philippines,Tacloban
S_3231,18-21,Male,United States,Idaho
S_3232,18-21,Female,USA,Pennsylvania
S_3233,22-26,Female,Philippines,Davao City
S_3234,37-42,Female,Japan,Tokyo
S_3235,18-21,Male,Philippines,Caloocan city
S_3236,27-31,Female,Us,Utah
S_3237,22-26,Male,America,California
S_3238,22-26,Male,USA,Hawaii
S_3239,18-21,Female,Philippines,Alicia
S_3240,18-21,Female,United States,Utah
S_3241,43-49,Male,Philippines,Dagupan
S_3242,22-26,Male,Tonga,Nuku'alofa
S_3243,18-21,Female,Canada,British Columbia
S_3244,22-26,Female,USA,Idaho
S_3245,22-26,Female,Philippines,Pampanga
S_3246,22-26,Female,French Polynesia,Mataiea
S_3247,22-26,Female,Philippines,Philippines
S_3248,18-21,Male,Samoa,Apia
S_3249,18-21,Female,USA,Washington
S_3250,18-21,Female,USA,Arizona
S_3251,18-21,Female,United States,Missouri
S_3252,22-26,Female,Japan,Tokyo
S_3253,22-26,Female,United State,California
S_3254,18-21,Female,United States,Utah
S_3255,22-26,Female,Fiji,Suva
S_3256,22-26,Female,Philippines,Dagupan
S_3257,50-58,Female,Canada,Lethbridge
S_3258,18-21,Female,United States,Montana
S_3259,18-21,Female,United States,"Kamas, Utah."
S_3260,18-21,Male,United States,Leesburg
S_3261,18-21,Male,Philippines,Davao
S_3262,18-21,Male,Philippines,Southern Leyte
S_3263,27-31,Female,United States,"Salt Lake City, Utah"
S_3264,18-21,Female,USA,Utah
S_3265,22-26,Female,United States,"Lehi, UT"
S_3266,43-49,Female,Tonga,Nuku’alofa
S_3267,22-26,Male,new zealand,auckland
S_3268,22-26,Female,US,Lincoln
S_3269,27-31,Male,Usa,Louisiana
S_3270,22-26,Female,United States,California
S_3271,18-21,Male,South Korea,Gwangju
S_3272,22-26,Female,united states,airway heights
S_3273,22-26,Male,Mongolia,Ulaanbaatar
S_3274,22-26,Female,United States,Indiana
S_3275,18-21,Male,Usa,Phoenix AZ
S_3276,18-21,Female,United States,Martinsburg
S_3277,32-36,Male,United States,Bountiful
S_3278,50-58,Male,United States,Washington
S_3279,22-26,Female,Sāmoa,Hawaii
S_3280,18-21,Female,United States,Arizona
S_3281,22-26,Male,Tonga,Fo'ui
S_3282,27-31,Female,Philippines,Bacolod City
S_3283,18-21,Female,USA,Utah
S_3284,18-21,Female,Philippines,Alicia
S_3285,22-26,Female,usa,Utah
S_3286,22-26,Female,USA,California
S_3287,18-21,Female,United States,Sacramento
S_3288,18-21,Male,Canada,British Columbia
S_3289,22-26,Female,Kiribati,Tarawa
S_3290,22-26,Female,mexico,monterrey
S_3291,22-26,Female,India,New Delhi
S_3292,32-36,Female,Fiji,Suva
S_3293,27-31,Female,United States,Hawaii
S_3294,22-26,Female,Wisconsin,Ladysmith
S_3295,22-26,Male,Philippines,Cavite city
S_3296,22-26,Male,Philippines,Cebu
S_3297,32-36,Female,Ghana,Accra
S_3298,27-31,Female,United States,"Wichita Falls, Texas"
S_3299,27-31,Male,USA,Utah
S_3300,22-26,Female,Malaysia,Kuala Lumpur
S_3301,27-31,Female,United States,Maryland
S_3302,27-31,Female,United States,Utah
S_3303,18-21,Female,United States,Oregon
S_3304,59-64,Female,Kiribati,Tarawa
S_3305,22-26,Male,United States,Utah
S_3306,18-21,Female,USA,Oklahoma
S_3307,22-26,Female,United States,New Mexico
S_3308,27-31,Female,Kiribati,Tarawa
S_3309,22-26,Male,Philippines,Pasig City
S_3310,22-26,Female,United States,Colorado
S_3311,27-31,Female,Philippines,Nueva Vizcaya
S_3312,59-64,Female,United States,Utah
S_3313,27-31,Female,Mexico,Veracruz
S_3314,22-26,Male,United States,Newport
S_3315,22-26,Female,Fiji,Lautoka
S_3316,22-26,Female,PHILIPPINES,Hawaii
S_3317,27-31,Male,Vietnam,Dong Xoai
S_3318,22-26,Female,Philippines,General Santos City
S_3319,22-26,Female,Philippines,Davao City
S_3320,22-26,Female,Kiribati,Tarawa
S_3321,27-31,Male,mongolia,ulaanbaatar
S_3322,22-26,Female,Unite States,"Springville, UT"
S_3323,32-36,Male,Tonga,Hateo
S_3324,22-26,Female,United States,Phoenix Arizona
S_3325,22-26,Female,United States,Bountiful
S_3326,18-21,Female,Tahiti,Tahiti
S_3327,22-26,Male,United States,Utah
S_3328,32-36,Female,United States of America,"Albany, Oregon"
S_3329,18-21,Female,Philippines,Manila
S_3330,18-21,Male,USA,Palo alto
S_3331,43-49,Female,Malaysia,Subang Jaya
S_3332,18-21,Female,Tonga,Hateo
S_3333,22-26,Male,Tonga,Nuku'alofa
S_3334,22-26,Female,USA,Utah
S_3335,22-26,Female,United States,"Ridgefield, WA"
S_3336,37-42,Female,Indonesia,Jakarta
S_3337,59-64,Female,Philippines,Bacolod
S_3338,22-26,Female,United States,Utah
S_3339,22-26,Male,United States,"Kamas, UT"
S_3340,18-21,Female,Mongolia,Ulaanbaatar
S_3341,22-26,Female,Kiribati,Tarawa
S_3342,22-26,Male,Papua New Guinea,Port Moresby
S_3343,22-26,Female,USA,Hawaii
S_3344,22-26,Male,PNG,PORT MORESBY
S_3345,22-26,Male,Usa,Utah
S_3346,27-31,Female,México,Veracruz
S_3347,27-31,Female,Mongolia,Ulaanbaatar
S_3348,27-31,Male,USA,Utah
S_3349,22-26,Male,United States,Utah
S_3350,22-26,Female,USA,Hawaii
S_3351,22-26,Male,USA,Texas
S_3352,22-26,Female,sri lanka,colombo
S_3353,22-26,Male,America,Idaho
S_3354,22-26,Female,Philippines,Ballesteros
S_3355,18-21,Female,USA,Utah
S_3356,18-21,Female,United States,Utah
S_3357,22-26,Male,new zealand,auckland
S_3358,22-26,Male,United States of America,Colorado
S_3359,22-26,Male,USA,Washington
S_3360,27-31,Male,Tonga,Nuku'alofa
S_3361,18-21,Female,america,michigan
S_3362,22-26,Male,United States,Utah
S_3363,22-26,Male,United States,Salt Lake City
S_3364,22-26,Male,United States,Arizona
S_3365,22-26,Female,United States,West Virginia
S_3366,43-49,Male,Canada,BC
S_3367,50-58,Male,USA,Hawaii
S_3368,22-26,Female,Pakistan,Punjab
S_3369,22-26,Female,United States,Idaho
S_3370,22-26,Male,USA,Oregon
S_3371,22-26,Male,America,Utah
S_3372,27-31,Female,India,New Delhi
S_3373,22-26,Male,United States,Utah
S_3374,43-49,Male,Philippines,"Balanga City, Bataan"
S_3375,18-21,Male,Kiribati,Tarawa
S_3376,22-26,Male,United States,"Kamas, UT"
S_3377,22-26,Female,USA,Oklahoma
S_3378,22-26,Female,USA,Wisconsin
S_3379,22-26,Male,Philippines,Santiago City
S_3380,18-21,Female,Philippines,Taguig
S_3381,22-26,Female,Philippines,Naga
S_3382,32-36,Male,South Korea,Gwangju
S_3383,22-26,Female,United States of America,"Draper, Utah"
S_3384,22-26,Male,Philippines,Pangsinan
S_3385,22-26,Female,United States,Utah
S_3386,22-26,Female,United States,"Mesa, AZ"
S_3387,22-26,Female,México,Tamaulipas
S_3388,50-58,Female,Philippines,Alicia
S_3389,22-26,Male,Philippines,Laguna
S_3390,43-49,Female,Samoa,Apia
S_3391,18-21,Female,Philippines,Cebu
S_3392,59-64,Female,United States,"Logan, Utah"
S_3393,32-36,Male,Philippines,Pangasinan
S_3394,22-26,Male,Philippines,Cabanatuan
S_3395,71-77,Male,Mongolia,Ulaanbaatar
S_3396,22-26,Female,usa,colorado
S_3397,18-21,Male,Philippines,Taguig City
S_3398,22-26,Female,United states,Hawaii
S_3399,43-49,Female,USA,California
S_3400,22-26,Male,US,AZ
S_3401,50-58,Male,Malaysia,Kuala Lumpur
S_3402,22-26,Female,U.S.,Utah
S_3403,22-26,Female,Philippines,Cavite city
S_3404,18-21,Female,USA,Herriman
S_3405,18-21,Female,Mongolia,Ulaanbaatar
S_3406,22-26,Male,Philippines,"Naga City, Camarines Sur"
S_3407,18-21,Male,United States,Utah
S_3408,18-21,Female,usa,colorado
S_3409,27-31,Female,America,Las Vegas
S_3410,22-26,Male,Philippines,Santiago City
S_3411,32-36,Male,USA,California
S_3412,22-26,Male,USA,Montana
S_3413,18-21,Female,Kiribati,Tarawa
S_3414,22-26,Female,Philippines,Nueva Ecija
S_3415,22-26,Male,USA,Utah
S_3416,22-26,Female,China,Tianjin
S_3417,66-70,Female,Philippines,Pangasinan
S_3418,18-21,Female,United States,Arizona
S_3419,22-26,Male,Thailand,Nonthaburi
S_3420,22-26,Female,Tonga,Nuku'alofa
S_3421,18-21,Male,United States,"Atlanta, GA"
S_3422,22-26,Male,Indonesia,Surakarta
S_3423,27-31,Female,United States,"Boise, Idaho"
S_3424,66-70,Male,China,Yunnan
S_3425,18-21,Female,Canada,Lethbridge
S_3426,37-42,Female,Malaysia,Kuala Lumpur
S_3427,22-26,Female,Kiribati,Tarawa
S_3428,18-21,Male,United States,Utah
S_3429,22-26,Female,United States,Bluffdale Utah
S_3430,22-26,Female,United States,"Lehi, UT"
S_3431,27-31,Male,United States,Boise
S_3432,37-42,Female,United States,Florida
S_3433,22-26,Male,US,Utah
S_3434,71-77,Male,USA,California/Hawaii
S_3435,22-26,Male,tahiti,papeete
S_3436,22-26,Female,Tahiti,Papeete
S_3437,18-21,Female,Kiribati,Tarawa
S_3438,22-26,Female,US,Utah
S_3439,22-26,Female,Kiribati,Betio
S_3440,22-26,Male,United States,Oregon
S_3441,22-26,Female,Tahiti,Papeete
S_3442,22-26,Female,French Polynesia,Marquesas Islands
S_3443,22-26,Male,United States,Wyoming
S_3444,22-26,Female,USA,Colorado
S_3445,22-26,Male,United States,Utah
S_3446,22-26,Male,Philippines,Bacolod
S_3447,22-26,Female,United States,San Diego
S_3448,22-26,Female,Papua New Guinea,Papua New Guinea
S_3449,22-26,Female,United States,Texas
S_3450,22-26,Female,Kiribati,Tarawa
S_3451,18-21,Female,America,Utah
S_3452,27-31,Female,Philippines,Naga Cith
S_3453,22-26,Male,PNG,PORT MORESBY
S_3454,27-31,Female,United States,"Boise, Idaho"
S_3455,37-42,Female,Philippines,Davao City
S_3456,22-26,Female,United states,Utah
S_3457,27-31,Male,United States,Idaho
S_3458,50-58,Female,USA,"Las Vegas, NV"
S_3459,18-21,Female,Wisconsin,Ladysmith
S_3460,18-21,Female,US,Oregon
S_3461,22-26,Male,New Zealand,Auckland
S_3462,22-26,Female,USA,Utah
S_3463,18-21,Male,Korea,Seoul
S_3464,37-42,Female,United States,Idaho
S_3465,22-26,Female,Canada,Pincher Creek
S_3466,27-31,Male,México,Veracruz
S_3467,27-31,Female,USA,California
S_3468,22-26,Male,Philippines,Malaybalay
S_3469,22-26,Male,Philippines,Cagayan
S_3470,18-21,Female,USA,CT
S_3471,27-31,Female,United States,"Billings, Montana"
S_3472,22-26,Female,Tonga,Haapai
S_3473,22-26,Female,United States of America,Phoenix arizona
S_3474,18-21,Male,United States,Hawaii
S_3475,43-49,Female,United States,"Wichita Falls, Texas"
S_3476,22-26,Female,USA,LOGAN
S_3477,18-21,Female,United States,Hawaii
S_3478,22-26,Female,United States,California
S_3479,18-21,Female,French Polynesia,Marquesas Islands
S_3480,22-26,Male,Unite States,"Springville, UT"
S_3481,18-21,Male,Philipphines,Manila
S_3482,50-58,Female,Usa,Washington
S_3483,22-26,Female,Fiji,Laie
S_3484,22-26,Female,USA,"Provo, Utah"
S_3485,22-26,Male,philippines,alicia
S_3486,18-21,Female,USA,Utah
S_3487,22-26,Female,United States,Provo Utah
S_3488,32-36,Female,USA,Hawaii
S_3489,18-21,Female,Canada,Langley
S_3490,22-26,Male,NZ,Hastings
S_3491,18-21,Female,Philippines,Manila
S_3492,27-31,Female,USA,CT
S_3493,18-21,Female,Philippines,Leyte
S_3494,27-31,Female,USA,Arizona
S_3495,22-26,Male,Aotearoa,Hastings
S_3496,22-26,Female,Kiribati,Tarawa
S_3497,22-26,Female,USA,Arizona
S_3498,22-26,Female,Samoa,Apia
S_3499,50-58,Female,USA,Guam
S_3500,18-21,Female,United States of America,Sacramento California
S_3501,59-64,Female,Philippines,Cebu
S_3502,27-31,Male,Philippines,Alicia
S_3503,18-21,Female,Kiribati,Tarawa
S_3504,22-26,Male,United States,"Alpine, UT"
S_3505,37-42,Female,America,Utah
S_3506,18-21,Female,United States,Davenport
S_3507,43-49,Female,United States,Newport
S_3508,22-26,Female,Japan,Tokyo
S_3509,18-21,Female,Mongolia,Ulaanbaatar
S_3510,22-26,Female,USA,Fort Worth Texas
S_3511,18-21,Male,USA,California
S_3512,32-36,Female,PHILIPPINES,Bulacan
S_3513,27-31,Female,USA,"Provo, Utah"
S_3514,18-21,Female,Indonesia,Yogyakarta
S_3515,27-31,Female,England,London
S_3516,50-58,Female,United States,Utah
S_3517,27-31,Female,USA,Florida
S_3518,22-26,Male,China,JiangXi
S_3519,43-49,Male,Monterrey,Mexico
S_3520,22-26,Female,United States,Houston
S_3521,22-26,Female,United States,"Providence, UT"
S_3522,43-49,Male,US,HI
S_3523,18-21,Male,United States,"Logan, UT"
S_3524,18-21,Female,United States of America,Utah
S_3525,22-26,Female,Canada,BC
S_3526,18-21,Male,Japan,Tokyo
S_3527,27-31,Female,Canada,Langley
S_3528,22-26,Female,United States,Hawaii
S_3529,22-26,Male,Philippines,Allen
S_3530,50-58,Male,Indonesia,Bogor
S_3531,22-26,Male,Japan,Toyama
S_3532,32-36,Female,Indonesia,Malang
S_3533,22-26,Male,Philippines,Bacolod City
S_3534,50-58,Female,Philippines,Camarines Norte
S_3535,27-31,Female,Japan,Sendai
S_3536,22-26,Female,Philippines,Taguig
S_3537,18-21,Female,Canada,Alberta
S_3538,22-26,Female,Taiwan,New Taipei City
S_3539,27-31,Female,United States,Utah
S_3540,18-21,Male,United States,Utah
S_3541,22-26,Female,USA,Hawaii
S_3542,59-64,Female,US,"Hawaii, Laie"
S_3543,27-31,Female,Japan,Japan
S_3544,22-26,Female,Philippines,Dagupan
S_3545,50-58,Male,US,Utah
S_3546,43-49,Female,United States,Oregon
S_3547,22-26,Male,Samoa,Aleisa
S_3548,22-26,Female,Tonga,Haapai
S_3549,22-26,Male,Philippines,Cebu
S_3550,18-21,Female,Philippines,Davao City
S_3551,22-26,Female,Kiribati,Tarawa
S_3552,18-21,Female,United States,Utah
S_3553,22-26,Female,Tonga,Liahona
S_3554,22-26,Female,United States,Laie Hawaii
S_3555,27-31,Male,Sāmoa,Hawaii
S_3556,18-21,Female,USA,Oregon
S_3557,18-21,Female,United States,Montana
S_3558,22-26,Male,Japan,"Kagawa prefecture, Kanonji city"
S_3559,43-49,Female,United States,New Mexico
S_3560,22-26,Male,United States,Idaho
S_3561,50-58,Male,United States,Logan
S_3562,27-31,Female,United States,Utah
S_3563,32-36,Female,United States,Arizona
S_3564,32-36,Male,United States,Utah
S_3565,22-26,Male,USA,NorCal
S_3566,22-26,Female,USA,Washington
S_3567,22-26,Female,Fiji,Suva
S_3568,22-26,Male,USA,Utah
S_3569,27-31,Female,Philippines,Unknown
S_3570,22-26,Female,Philippines,"Palawan, Puerto Prinsesa City"
S_3571,18-21,Male,USA,Utah
S_3572,18-21,Female,Indonesia,Jakarta
S_3573,22-26,Male,NZ,Hastings
S_3574,22-26,Male,New Zealand,Tūrangi
S_3575,18-21,Female,mongolia,ub
S_3576,22-26,Female,Malaysia,Subang Jaya
S_3577,27-31,Female,Kiribati,Tarawa
S_3578,22-26,Female,Philippines,Dagupan City
S_3579,22-26,Male,Tarawa,Kiribati
S_3580,27-31,Female,Fiji,Suva
S_3581,22-26,Female,USA,California
S_3582,22-26,Male,USA,Utah
S_3583,18-21,Female,Philippines,General Santos City
S_3584,22-26,Female,United States,Bountiful
S_3585,22-26,Female,Japan,Saitama
S_3586,27-31,Male,Philippines,DAGUPAN
S_3587,22-26,Male,United States,Valencia
S_3588,22-26,Female,United States,Oregon
S_3589,27-31,Female,United States,"Eagle, Idaho"
S_3590,32-36,Female,Samoa,Apia
S_3591,18-21,Female,Mongolia,Ulaanbaatar
S_3592,18-21,Female,India,Delhi
S_3593,22-26,Female,USA,West Virginia
S_3594,22-26,Female,USA,Arizona
S_3595,22-26,Female,Tonga,Haapai
S_3596,22-26,Female,Philippines,Manila
S_3597,22-26,Female,Kiribati,Kiritimati Island
S_3598,22-26,Female,India,Delhi
S_3599,22-26,Male,United States,"Ridgefield, WA"
S_3600,22-26,Male,Fiji,Suva
S_3601,27-31,Female,United States,Utah
S_3602,18-21,Female,Tahiti,Faa'a
S_3603,22-26,Female,Philippines,Ilagan City
S_3604,27-31,Male,New Zealand,Gold COast
S_3605,22-26,Female,Kiribati,Tarawa
S_3606,27-31,Female,United States,West Virginia
S_3607,22-26,Male,Mongolia,Ulaanbaatar
S_3608,43-49,Male,USA,Colorado
S_3609,27-31,Male,Usa,Ohio
S_3610,22-26,Female,United States,Utah
S_3611,27-31,Female,United states,Utah
S_3612,43-49,Male,USA,Arizona
S_3613,59-64,Female,United States,Provo Utah
S_3614,22-26,Female,United States,American Samoa
S_3615,22-26,Female,Aotearoa,Hastings
S_3616,27-31,Male,Japan,Osaka
S_3617,37-42,Male,Philippines,Surigao City
S_3618,22-26,Male,Kiribati,Tarawa
S_3619,18-21,Female,México,Veracruz
S_3620,22-26,Female,Philippines,General Santos City
S_3621,27-31,Female,Canada,Pincher Creek
S_3622,27-31,Female,Philippines,Cavite
S_3623,22-26,Female,Samoa,Apia
S_3624,27-31,Female,Indonesia,Jakarta
S_3625,22-26,Female,Philippines,Pasuquin
S_3626,22-26,Female,America,California
S_3627,22-26,Female,Papua New Guinea,Lae City
S_3628,22-26,Female,PNG,Port Moresby
S_3629,22-26,Female,Philippines,Pangasinan
S_3630,22-26,Female,United States,New Mexico
S_3631,32-36,Female,Tonga,Tongatapu
S_3632,18-21,Female,United States,Utah
S_3633,50-58,Female,United States,"Tooele, UT"
S_3634,43-49,Male,Papua New Guinea,Port Morgan
S_3635,22-26,Female,Philippines,Santa Barbara
S_3636,27-31,Female,Philippines,Manila
S_3637,22-26,Female,Kingdom of Hawai’i,Makawao
S_3638,43-49,Female,usa,colorado
S_3639,50-58,Male,Philippines,Cebu
S_3640,22-26,Female,United States,Utah
S_3641,22-26,Female,Papua New Guinea,Port Moresby
S_3642,22-26,Female,Australia,Melbourne
S_3643,27-31,Male,China,Harbin
S_3644,22-26,Female,Philippines,Pasig
S_3645,37-42,Female,PNG,PORT MORESBY
S_3646,22-26,Female,Mongolia,Ulaanbaatar
S_3647,43-49,Male,Philippines,Cagayan
S_3648,18-21,Female,United States,Utah
