source_human_id,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
H_0695,0.7078608450967735,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.14831952327582723,MODERATE,You find most apps usable but sometimes need time to learn.,0.1669192304506793,MODERATE,You sometimes try new technology when it seems relevant.,-0.4809220496318146,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.04061189020757135,MODERATE,You think current AI has reasonable but limited capability.
H_0696,0.4245239079595739,MODERATE,You think AI tools can be somewhat useful for certain tasks.,2.4573642144781536,HIGH,You pick up new technology quickly and find it intuitive.,0.4577578692560649,MODERATE,You sometimes try new technology when it seems relevant.,1.7288979620304028,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.4392547289775571,MODERATE,You think current AI has reasonable but limited capability.
H_0697,0.25320710855755485,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.6994392617663412,HIGH,You pick up new technology quickly and find it intuitive.,-0.4240449811762583,MODERATE,You sometimes try new technology when it seems relevant.,-1.0091879698420185,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,2.0190365981817027,HIGH,You believe current AI is capable of complex information tasks.
H_0698,0.9880948815051896,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.3938941086169473,MODERATE,You find most apps usable but sometimes need time to learn.,1.6610950783508442,HIGH,You actively seek out and adopt useful new technology tools.,-0.03421138517968089,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.6286056513293339,LOW,You doubt that current AI handles complex real-world tasks well.
H_0699,0.5533475818244741,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.23035068977884673,MODERATE,You find most apps usable but sometimes need time to learn.,-0.043256315314741556,MODERATE,You sometimes try new technology when it seems relevant.,0.4639666184058723,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.401057325587912,MODERATE,You think current AI has reasonable but limited capability.
H_0700,-1.4243115067954408,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3547080194944243,LOW,You find new technology interfaces difficult and frustrating.,-1.0367344034384762,LOW,You rarely choose to adopt new digital tools in daily life.,-1.5327539444412117,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.7997074053952133,LOW,You doubt that current AI handles complex real-world tasks well.
H_0701,-0.9874701686318882,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7447626045815768,LOW,You find new technology interfaces difficult and frustrating.,-0.8915443513419196,LOW,You rarely choose to adopt new digital tools in daily life.,-1.3183677460823104,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.22716805789781655,MODERATE,You think current AI has reasonable but limited capability.
H_0702,0.8202804903183935,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0401121237182982,HIGH,You pick up new technology quickly and find it intuitive.,1.4735156073510545,HIGH,You actively seek out and adopt useful new technology tools.,0.9679165883235155,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.6858509831295668,HIGH,You believe current AI is capable of complex information tasks.
H_0703,-0.02522396633299419,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-2.300090393801251,LOW,You find new technology interfaces difficult and frustrating.,-1.373861633339904,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9260112959465069,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.12259142427833966,MODERATE,You think current AI has reasonable but limited capability.
H_0704,-1.1475467804009445,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.2564262244142344,MODERATE,You find most apps usable but sometimes need time to learn.,0.6478014686780017,HIGH,You actively seek out and adopt useful new technology tools.,-1.3739218863592713,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.6794212670219484,HIGH,You believe current AI is capable of complex information tasks.
H_0705,-1.3806390893664708,LOW,You are skeptical that AI tools genuinely improve task performance.,0.8880017878074622,HIGH,You pick up new technology quickly and find it intuitive.,-1.003260075042363,LOW,You rarely choose to adopt new digital tools in daily life.,-1.2251025060796656,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,1.4564447672484,HIGH,You believe current AI is capable of complex information tasks.
H_0706,1.9666004213144366,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.9894416932495067,LOW,You find new technology interfaces difficult and frustrating.,1.4148433399677898,HIGH,You actively seek out and adopt useful new technology tools.,0.4405311310242587,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.2792444883061138,HIGH,You believe current AI is capable of complex information tasks.
H_0707,-0.45048285484701933,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.3728748668867434,LOW,You find new technology interfaces difficult and frustrating.,-1.5934606347591602,LOW,You rarely choose to adopt new digital tools in daily life.,0.10422404562829841,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-2.5641656255035596,LOW,You doubt that current AI handles complex real-world tasks well.
H_0708,-1.2084189631655038,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.5492512820215608,LOW,You find new technology interfaces difficult and frustrating.,-1.0724232936695623,LOW,You rarely choose to adopt new digital tools in daily life.,-1.3309316797920234,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.6981861777919065,LOW,You doubt that current AI handles complex real-world tasks well.
H_0709,0.3565730011933323,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.2112101196029472,LOW,You find new technology interfaces difficult and frustrating.,-0.29220627312147224,MODERATE,You sometimes try new technology when it seems relevant.,0.7824852392727569,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.216988489750912,LOW,You doubt that current AI handles complex real-world tasks well.
H_0710,0.37131137181213075,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.5225402994521213,LOW,You find new technology interfaces difficult and frustrating.,0.17949110028696355,MODERATE,You sometimes try new technology when it seems relevant.,0.009192055005851173,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.4151049711435763,MODERATE,You think current AI has reasonable but limited capability.
H_0711,-1.0869410576815466,LOW,You are skeptical that AI tools genuinely improve task performance.,0.758779306186254,HIGH,You pick up new technology quickly and find it intuitive.,1.157994993836718,HIGH,You actively seek out and adopt useful new technology tools.,-0.3915839908112167,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.966524329281915,HIGH,You believe current AI is capable of complex information tasks.
H_0712,0.11611013876624293,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.10923452097204185,MODERATE,You find most apps usable but sometimes need time to learn.,0.8484800412950658,HIGH,You actively seek out and adopt useful new technology tools.,-0.4563883850526977,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.35122343894051045,MODERATE,You think current AI has reasonable but limited capability.
H_0713,-0.8457458207613138,LOW,You are skeptical that AI tools genuinely improve task performance.,1.6719787506829074,HIGH,You pick up new technology quickly and find it intuitive.,-1.1776973446969767,LOW,You rarely choose to adopt new digital tools in daily life.,-0.12478850692226746,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.11369073204177207,MODERATE,You think current AI has reasonable but limited capability.
H_0714,-0.21782525231119015,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.8033366065725358,LOW,You find new technology interfaces difficult and frustrating.,-0.05405562537983825,MODERATE,You sometimes try new technology when it seems relevant.,0.7221998101298335,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.07845624959093446,MODERATE,You think current AI has reasonable but limited capability.
H_0715,0.15289482818843136,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.07477734285904418,MODERATE,You find most apps usable but sometimes need time to learn.,1.397380689358729,HIGH,You actively seek out and adopt useful new technology tools.,0.02923149864376826,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.5831676883310518,LOW,You doubt that current AI handles complex real-world tasks well.
H_0716,0.2713396151514349,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.21172153630923202,MODERATE,You find most apps usable but sometimes need time to learn.,-0.36985496608445584,MODERATE,You sometimes try new technology when it seems relevant.,-1.2375075750813673,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.20799844028364592,MODERATE,You think current AI has reasonable but limited capability.
H_0717,-1.0225330762219742,LOW,You are skeptical that AI tools genuinely improve task performance.,-3.137006757833588,LOW,You find new technology interfaces difficult and frustrating.,-0.9021762970628048,LOW,You rarely choose to adopt new digital tools in daily life.,-1.1256876954633497,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.8919189920061645,LOW,You doubt that current AI handles complex real-world tasks well.
H_0718,0.32596267987648014,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.8219233347484163,HIGH,You pick up new technology quickly and find it intuitive.,0.899608215971878,HIGH,You actively seek out and adopt useful new technology tools.,0.6744513105528903,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2181828082371169,HIGH,You believe current AI is capable of complex information tasks.
